901ee93f-6feb-499a-863b-f37e5203f126,,,[],,,Individual ingredient of a composition,,,,,,,,material_template,,Element,,material_template
97f6764a-d381-4cd4-a8ff-c213176e48e3,None,[],[],,None,,,None,,,None,None,,ingredient_spec,[],Alloy (AAB14-VAM-A) Ing.,,ingredient_spec
d6b11dd1-aedc-43dd-8a35-2f821bba1906,,,[],,,,,,,,,None,"{'id': '276a9e99-c910-4de7-a4f9-bbab3cc4683c', 'scope': 'auto', 'type': 'link_by_uid'}",process_spec,[],Arc melting of Alloy (AAB14-VAM-A),,process_spec
afa68d41-141e-4392-9fa9-1ec2820b3c7e,,,[],,,,,,,,,None,"{'id': '18f126e4-807e-426c-90fa-335155007fce', 'scope': 'auto', 'type': 'link_by_uid'}",material_spec,[],Alloy (AAB14-VAM-A),,material_spec
28b1d910-83bb-4838-af7a-d86949d772eb,,,[],,,,,,,,,None,"{'id': 'a90db840-7d17-42cf-8515-642cbae0bcf8', 'scope': 'auto', 'type': 'link_by_uid'}",material_spec,[],"Alloy (AAB09-VAM-A): T. Sample (SEM, T02)",,material_spec
2623c146-f4f7-4cd7-b760-36c4179eeda4,,,[],,,,,,,,,None,"{'id': 'bce1a25f-a686-4286-b393-8002af99b96c', 'scope': 'auto', 'type': 'link_by_uid'}",process_spec,[],Extract sample from Alloy (AAB09-VAM-A): Traveler,,process_spec
a90db840-7d17-42cf-8515-642cbae0bcf8,,,[],,,Traveler sample,,,,,,,,material_template,,Traveler Sample,,material_template
9714f3c0-ec2b-40c7-a86c-1d7b0ca14098,,,"['composition_id::AAC15', 'batch::A', 'fabrication_method::VAM']",,,,production,,,,,None,,material_run,[],Fe in AAC15,,material_run
81928613-3298-4a12-be48-0dec086b4481,,,"['composition_id::AAC15', 'batch::A', 'fabrication_method::VAM']",None,,,,,,,,None,,process_run,[],Adding Fe for AAC15,,process_run
27dcf730-6750-4b3e-8ced-1851f6a78dfd,,,[],,,,,,,,,None,"{'id': '901ee93f-6feb-499a-863b-f37e5203f126', 'scope': 'auto', 'type': 'link_by_uid'}",material_spec,[],Fe in AAC15,,material_spec
d8b6bd79-a272-4fc5-826d-0fcdf5ceebbd,,,[],None,,,,,,,,None,,process_run,[],Aggregating Tensile samples,,process_run
6581c0ae-2c3a-4b5a-852d-18c3fdb92800,,,[],,,,,,,,,None,"{'id': '01290dfb-a495-49d3-aa29-645625cd2525', 'scope': 'auto', 'type': 'link_by_uid'}",process_spec,[],Aggregating Tensile samples,,process_spec
bd322913-10c6-40a6-b8c1-831bd9574a41,,,"['composition_id::AAA08', 'batch::B', 'fabrication_method::VAM', 'Co::10', 'Cr::10', 'Fe::25', 'Ni::50', 'V::5', 'Al::0']",,,,None,,,,,None,,material_run,"[{'filename': 'root', 'type': 'file_link', 'url': '/srv/hemi01-j01/htmdec/birdshot/final_data/AAA/VAM/B/AAA08/T01'}, {'filename': 'T02', 'type': 'file_link', 'url': '/srv/hemi01-j01/htmdec/birdshot/final_data/AAA/VAM/B/AAA08/T01/T02'}]",Composition AAA08,,material_run
91814be5-a639-470f-a00e-e557c5418a9a,,,"['composition_id::AAA08', 'batch::B', 'fabrication_method::VAM', 'Co::10', 'Cr::10', 'Fe::25', 'Ni::50', 'V::5', 'Al::0']",None,,,,,,,,None,,process_run,"[{'filename': 'root', 'type': 'file_link', 'url': '/srv/hemi01-j01/htmdec/birdshot/final_data/AAA/VAM/B/AAA08/T01'}, {'filename': 'T02', 'type': 'file_link', 'url': '/srv/hemi01-j01/htmdec/birdshot/final_data/AAA/VAM/B/AAA08/T01/T02'}]",Select AAA08,,process_run
7431ad44-da2c-429f-a993-b0fdd5d83829,,,[],,,,,,,,,None,"{'id': '6c24f8cc-e763-42e2-bd83-48c111e6a950', 'scope': 'auto', 'type': 'link_by_uid'}",material_spec,[],Composition AAA08,,material_spec
6a8f8e1f-60cf-41d6-9ef2-faba04c2650d,,,[],,,,,,,,,None,"{'id': '788c14c3-dfac-4a52-af87-d8c438c38f9a', 'scope': 'auto', 'type': 'link_by_uid'}",measurement_spec,[],SEM charact. for Alloy (AAC05-VAM-A) (T02),,measurement_spec
788c14c3-dfac-4a52-af87-d8c438c38f9a,,,[],,,SEM Characterization,,,,,,,,measurement_template,,SEM,,measurement_template
4a312a4d-1042-4238-99ca-eb29c644c916,,,[],,,,,,,,,None,"{'id': '17d5cde1-f51d-4e68-88b3-d9fa1923cd02', 'scope': 'auto', 'type': 'link_by_uid'}",measurement_spec,[],Weigh V for AAC15,,measurement_spec
17d5cde1-f51d-4e68-88b3-d9fa1923cd02,,,[],,,The measurement of weight,,,,,,,,measurement_template,,Weighting,,measurement_template
bbcfdf0a-8048-41d0-8359-b8d3a3dc09dc,None,[],[],,None,,,None,,,None,None,,ingredient_spec,[],Alloy (AAA06-VAM-B) Ing.,,ingredient_spec
0a4c09b2-9b67-4a94-9fbe-e1abc920ba36,,,[],,,,,,,,,None,"{'id': '276a9e99-c910-4de7-a4f9-bbab3cc4683c', 'scope': 'auto', 'type': 'link_by_uid'}",process_spec,[],Arc melting of Alloy (AAA06-VAM-B),,process_spec
